game,speaker,referent,referent_id,mds_1
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#0081cd,28,-0.603538685203832
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#927900,9,0.8225025944382787
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#927900,9,6.293641735007806
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#d7456b,39,2.8425020410988746
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#b45aa4,35,-0.5042178406027513
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#0089a0,24,-1.7743568084410193
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#d4467b,38,2.923838977798427
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#009018,15,2.766711456185525
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#009069,18,-1.0445481787264692
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#da4836,2,-3.860997139784068
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#4a8a0b,14,2.1206512083263482
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#0084bc,27,-0.9929544426616187
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#9769ae,33,2.2999342790738426
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#d4467b,38,4.284510728496714
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#008c8e,22,-1.0053487973153905
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#009246,16,-1.4413022131156346
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#bd5697,36,0.6660108815045362
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#da4836,2,0.1521434774411751
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#009072,19,-1.366293206995392
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#008c86,21,4.162244460451869
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#00907c,20,-2.0119538840819424
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#bd5697,36,0.2300975121695521
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#da464a,1,-2.1188853850670997
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#008c8e,22,-1.2047341322103078
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#337dce,29,-1.7427501483383097
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#698518,13,0.4044084997451484
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#009069,18,0.5153054238603926
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#008b98,23,-1.9276999423020509
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#009072,19,0.8475844013488035
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#009018,15,-2.0912667911715195
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#009069,18,-1.4097809521881695
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#009018,15,-1.4855057576621138
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#da464a,1,1.9983501650566127
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#da4836,2,-1.8911820389355583
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#a67100,7,0.7704542048530973
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610e25f9f9818357aca7dc5f,#d9445d,0,1.1944183476628167
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#008c86,21,-2.258837504418785
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#da464a,1,2.185599143706339
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#009018,15,-0.13592107737608303
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#00905f,17,-1.279554238776161
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#8a7c00,10,-3.7932609850861847
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#009246,16,0.3211878174336182
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#d7456b,39,2.249332542619948
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#009246,16,-0.40055063091934023
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#ae6c00,6,0.3347871787600674
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#817f00,11,0.818160290887861
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#da464a,1,1.1871507308102225
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#9a760e,8,0.020393678460646835
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#d7456b,39,0.37298995071344576
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#337dce,29,-0.5290398457212183
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#009072,19,-4.783850720886311
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#009069,18,-1.4293165176697233
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#8c6db5,32,-1.8675846898347548
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#d4467b,38,1.4805755342494316
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#008c86,21,-4.324723059711863
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#768201,12,0.5046701492421471
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#6976be,30,1.1954526558150718
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#698518,13,-4.180412939445938
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#009072,19,-2.947809291838216
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#768201,12,0.963783140496051
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#c55286,37,2.039907198406559
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#337dce,29,-1.7711202172462117
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#6976be,30,3.240772982318555
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#8c6db5,32,1.513273528232139
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#da4836,2,1.7192133128768057
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#0087a8,25,-3.941455500008162
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#da464a,1,3.325406984028808
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#4a8a0b,14,0.4585112067038159
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#0084bc,27,-0.6739834318835554
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#0087a8,25,-1.0551757432973499
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#008b98,23,0.9726911783916339
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#9769ae,33,-3.0212848225028175
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#da464a,1,2.3430478263940047
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#00907c,20,-1.2479077257539994
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#0089a0,24,4.414121308615014
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#8a7c00,10,0.5631923857412393
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#00907c,20,-1.2645517372121604
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#6976be,30,-0.5773176322379379
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#768201,12,-1.5105852581508454
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#0084bc,27,1.6636403662730133
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#9a760e,8,-0.91694847848306
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#698518,13,-1.3922222677956249
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#4a8a0b,14,0.7495717008213524
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#0089a0,24,2.185432822674516
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#bd5697,36,1.9778152477711013
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d7456b,39,2.644906252136813
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#d4467b,38,2.0979690373572852
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#ae6c00,6,0.4558415322745921
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#00905f,17,3.1183288250291197
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#00907c,20,0.09073559800964193
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#a265a6,34,-2.4597121218069375
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#337dce,29,1.8204713158157548
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#9a760e,8,1.1757305597269494
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#00907c,20,7.99037076855215
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#ca5a00,4,0.6811837334334331
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#d4467b,38,0.29673952791174074
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#008c86,21,-2.1845959119622886
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#ca5a00,4,-4.7472154915637255
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#4a8a0b,14,-4.549165516265719
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#d9445d,0,-1.9792448291612772
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#337dce,29,-1.7202061144990155
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#dc4800,3,-3.3975404610833104
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#d4467b,38,2.721855481398991
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#0087a8,25,-0.6483072301898168
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#8c6db5,32,5.003336399877572
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#4a8a0b,14,-1.2572062934246844
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#d7456b,39,0.794361253618744
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#ae6c00,6,3.9854407716789217
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#b45aa4,35,-4.019022855953031
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#0089a0,24,4.5072715124969935
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#9769ae,33,-5.370290578132102
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#b45aa4,35,2.2817810486725776
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#d7456b,39,-3.295857957828326
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#0785ac,26,-2.0028136847297855
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#009069,18,0.8166197254423001
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#ca5a00,4,0.7954134085467159
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#698518,13,-1.6974451428907402
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#00907c,20,-2.213517820756523
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#c55286,37,2.8474357045134644
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#ca5a00,4,0.3439395088205903
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#dc4800,3,-3.4618733205565824
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#9a760e,8,-3.507793535220541
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#00905f,17,-1.3660700754333959
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#009018,15,0.17832583649562772
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#ae6c00,6,0.48740870396130676
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#d9445d,0,2.043015348239891
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#009072,19,7.725002418039588
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#4a8a0b,14,-2.9251348610560064
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#a67100,7,0.554441110632818
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#009018,15,-4.037501806530807
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#bd5697,36,1.2600019295245415
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#bb6400,5,0.516066004528947
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#da464a,1,4.099622452088422
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#d7456b,39,2.262754984158886
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#9769ae,33,2.3683791728303007
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#0081cd,28,-0.3700367406552087
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#927900,9,0.8353398763161297
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#d4467b,38,0.19671550702768661
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#d4467b,38,1.2394058612380143
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#00907c,20,-1.9437026115858722
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#0785ac,26,-1.0252060049026792
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#337dce,29,0.10378101751980696
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#7e71ba,31,-2.98980876991064
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#ca5a00,4,0.802610335906251
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610e25f9f9818357aca7dc5f,#817f00,11,3.3211959143021343
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#6976be,30,-5.379843752809644
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#d7456b,39,2.355573864020479
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#d9445d,0,-3.753738295092416
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#bb6400,5,-3.2291430223916446
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#00905f,17,0.6630756750282186
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#00907c,20,-1.3311273926139586
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#8c6db5,32,-2.4282727466056406
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#c55286,37,2.1621226983370567
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#7e71ba,31,-2.9515669447902186
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#00907c,20,-0.9680122162098539
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#a265a6,34,1.7692636481681605
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#d4467b,38,-6.831478631194908
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#009069,18,-0.735740109586293
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#d4467b,38,-7.879210922192253
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#0087a8,25,4.744151217106313
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#008b98,23,-1.9306763593523462
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#009018,15,-1.6649131745264223
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#8a7c00,10,2.794955556246467
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#8c6db5,32,2.2374506115883483
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#817f00,11,-1.1490784032267758
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#a67100,7,3.2472938110631144
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#817f00,11,-3.9058671896304435
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#bd5697,36,-2.5305522231162523
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#6976be,30,4.025733551808116
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#817f00,11,0.3272326029179302
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#d4467b,38,2.743878242556744
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#008c8e,22,-1.3864606073548154
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#a265a6,34,2.4907556766540258
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#698518,13,4.166329421792262
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#c55286,37,0.6226571618615989
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#0087a8,25,-1.677921625819221
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#7e71ba,31,-2.4781366022768783
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#da464a,1,0.9697367706474519
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#d4467b,38,2.0538912844491195
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#009246,16,-1.9843009850696323
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#d9445d,0,2.334001512108826
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#0089a0,24,-2.0445021423642973
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#768201,12,-3.9886715029131143
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#0785ac,26,-1.5713596800473981
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#008c8e,22,-3.882025672737026
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#da4836,2,0.7011767628050892
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#bd5697,36,-0.5433946331612128
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#d9445d,0,3.0204384230130676
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#0081cd,28,-0.9978600512136291
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#bb6400,5,0.35818849140346065
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#009072,19,-1.6792114065361925
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#ae6c00,6,3.674289016079235
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#8a7c00,10,3.9163369090419344
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#0081cd,28,-2.6806289297341923
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#337dce,29,5.0674388019864605
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#6976be,30,1.142196421410916
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#0087a8,25,-0.11915011512712563
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#da464a,1,-0.008956192395792501
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#da4836,2,1.184275017340789
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#4a8a0b,14,-1.3917372453015275
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#ae6c00,6,-2.9791044831595554
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#009018,15,-1.1728994232356411
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#9769ae,33,4.870421435311522
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#8c6db5,32,4.303457404878528
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#009069,18,5.564190210675861
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#a265a6,34,-2.6494571123358575
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#008c8e,22,-1.7601433485715443
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#008b98,23,-1.4907621790871752
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#009069,18,-1.2432593578216664
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#698518,13,-1.601246746106924
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#0084bc,27,-1.011826787227913
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#4a8a0b,14,-1.4502448920147288
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#698518,13,2.2831076074977967
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#009018,15,4.683992836293842
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#bb6400,5,2.3269166458517008
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#698518,13,-3.741087750834387
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#009072,19,-1.4322816332896295
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#0081cd,28,-5.299438235622501
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#008c8e,22,-0.7296239904766799
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#008b98,23,3.7159494960932626
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#817f00,11,-3.341417179829618
